time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
960,1.1363371054780858e-17,0,4.7217989391748401e-18,5.17443167234629e-18,1.3094223414448278e-18,7.0794544711247221e-21,2.2373729222726659e-21,5.6814040793900002e-21,1.4271987034211991e-19,0.87007084345151897,0.78644389334081177,0.78248228913712026,6.1629758220391547e-33
1020,1.1363371054780858e-17,0,4.5023214776152096e-18,5.2739054667713511e-18,1.4225962067744697e-18,7.1795256748444892e-21,2.499928808511028e-21,6.6155689749109752e-21,1.4825288016156821e-19,0.88236967763158169,0.78248228913712026,0.77940758059210458,4.622231866529366e-33
1080,1.1363371054780858e-17,0,4.2969426339961097e-18,5.3585496235429434e-18,1.536697063404958e-18,7.2597077494986962e-21,2.7625662480255917e-21,7.6283795728053966e-21,1.5353108026652214e-19,0.89222412130497886,0.77940758059210458,0.77694396967375523,4.622231866529366e-33
1140,1.1363371054780858e-17,0,4.1046602189189596e-18,5.429603577145867e-18,1.6514656632702647e-18,7.3258632078966646e-21,3.0245959898420576e-21,8.7203561830863561e-21,1.5857078006494336e-19,0.90035468217262971,0.77694396967375523,0.7749113294568426,1.5407439555097887e-33
1200,1.1363371054780858e-17,0,3.9245454886856403e-18,5.4882271511157501e-18,1.7666521534654885e-18,7.3817543688175991e-21,3.2855328588979625e-21,9.8918433363668504e-21,1.6338713094989554e-19,0.90722375234213337,0.7749113294568426,0.7731940619144666,0
1260,1.1363371054780858e-17,0,3.755737855372944e-18,5.5354999000684544e-18,1.8820212206108889e-18,7.4298239519687571e-21,3.5450236223257905e-21,1.1143019925423733e-20,1.6799421122884983e-19,0.91313154409745578,0.7731940619144666,0.77171711397563603,3.0814879110195774e-33
1320,1.1363371054780858e-17,0,3.5974399177106699e-18,5.5724229239753114e-18,1.9973546797106144e-18,7.4717149153191348e-21,3.8028024579433192e-21,1.2473911114440009e-20,1.7240510489655775e-19,0.91827997833965935,0.77171711397563603,0.77043000541508522,1.5407439555097887e-33
1380,1.1363371054780858e-17,0,3.4489128175046e-18,5.5999222979606238e-18,2.1124523137990902e-18,7.5085860230057701e-21,4.0586639500780122e-21,1.3884400903099719e-20,1.7663197464035818e-19,0.92281146814508863,0.77043000541508522,0.76929713296372781,3.0814879110195774e-33
1440,1.1363371054780858e-17,0,3.3094719165115511e-18,5.6188533371339459e-18,2.2271316868096263e-18,7.541293789957989e-21,4.312446452562794e-21,1.5374244616789221e-20,1.8068612946642203e-19,0.92683127991103842,0.76929713296372781,0.76829218002224042,3.0814879110195774e-33
1500,1.1363371054780858e-17,0,3.1784827813295874e-18,5.6300051625379886e-18,2.3412274251058087e-18,7.5704961716264706e-21,4.5640213943465735e-21,1.6943080916918563e-20,1.8457808732457922e-19,0.93042027690970863,0.76829218002224042,0.76739493077257281,3.0814879110195774e-33
1560,1.1363371054780858e-17,0,3.0553574597191547e-18,5.6341052608790468e-18,2.4545902587159822e-18,7.5967132185990043e-21,4.8132860179515858e-21,1.8590443138459053e-20,1.8831763309166339e-19,0.93364237379093573,0.76739493077257281,0.76658940655226604,1.5407439555097887e-33
1620,1.1363371054780858e-17,0,2.939551030074182e-18,5.6318238831867954e-18,2.5670859767001457e-18,7.620364500016379e-21,5.0601581842836763e-21,2.0315769883233669e-20,1.9191387225219667e-19,0.93654913595113576,0.76658940655226604,0.765862716012216,4.622231866529366e-33
1680,1.1363371054780858e-17,0,2.8305584055543469e-18,5.6237782141658226e-18,2.6785943734262949e-18,7.6417936834658006e-21,5.3045724978566313e-21,2.2118414859996012e-20,1.9537528059306994e-19,0.93918280042265168,0.765862716012216,0.76520429989433714,4.622231866529366e-33
1740,1.1363371054780858e-17,0,2.7279113749526206e-18,5.6105362881685734e-18,2.7890082225266758e-18,7.6612856056596952e-21,5.5464773281730219e-21,2.399765599217358e-20,1.9870975020697551e-19,0.94157837387437826,0.76520429989433714,0.76460540653140541,6.1629758220391547e-33
1800,1.1363371054780858e-17,0,2.6311758632799501e-18,5.59262064878153e-18,2.8982322957012323e-18,7.6790786423160665e-21,5.7858324699754922e-21,2.5952703827481884e-20,2.0192463207836354e-19,0.94376515288034779,0.76460540653140541,0.76405871177991302,9.2444637330587321e-33
1860,1.1363371054780858e-17,0,2.5399493960807703e-18,5.570511758698796e-18,3.0061824339835557e-18,7.6953739472576282e-21,6.0226072755934289e-21,2.7982709288989604e-20,2.0502677550588468e-19,0.94576785941269903,0.76405871177991302,0.76355803514682519,1.0785207688568521e-32
1920,1.1363371054780858e-17,0,2.4538587525451332e-18,5.5446511709001503e-18,3.1127846742795273e-18,7.7103425053517728e-21,6.2567791451727171e-21,3.0086770808781065e-20,2.08022564596731e-19,0.94760750765386581,0.76355803514682519,0.76309812308653358,1.0785207688568521e-32
1980,1.1363371054780858e-17,0,2.3725577935085784e-18,5.515444473991359e-18,3.2179744314448637e-18,7.7241306066275224e-21,6.4883322933684052e-21,3.2263940885064751e-20,2.1091795205098535e-19,0.94930207677010459,0.76309812308653358,0.76267448080747391,1.3866695599588098e-32
2040,1.1363371054780858e-17,0,2.2957254514097469e-18,5.4832640251883647e-18,3.3216957347574008e-18,7.7368641522291881e-21,6.7172567327788861e-21,3.4513232102336124e-20,2.1371849043799124e-19,0.95086704011678036,0.76267448080747391,0.76228323997080494,1.2325951644078309e-32
2100,1.1363371054780858e-17,0,2.223063870200054e-18,5.4484514844260466e-18,3.4239005168410911e-18,7.7486520799943895e-21,6.9435474293865797e-21,3.6833622652478445e-20,2.1642936115179917e-19,0.95231578624475488,0.76228323997080494,0.76192105343881122,9.2444637330587321e-33
2160,1.1363371054780858e-17,0,2.1542966840672538e-18,5.4113201627356e-18,3.5245479526538547e-18,7.7595891166105325e-21,7.1672035959404347e-21,3.9224061392723818e-20,2.1905540121886495e-19,0.95365995714270768,0.76192105343881122,0.76158501071432305,1.0785207688568521e-32
2220,1.1363371054780858e-17,0,2.0891674246457639e-18,5.3721571975150374e-18,3.6236038459222796e-18,7.7697580081426284e-21,7.3882280969857624e-21,4.1683472474336116e-20,2.2160112811830271e-19,0.9549097223708598,0.76158501071432305,0.76127256940728505,9.2444637330587321e-33
2280,1.1363371054780858e-17,0,2.0274380471428855e-18,5.3312255667010126e-18,3.721040060313014e-18,7.7792313420667459e-21,7.6066269450061047e-21,4.4210759573802898e-20,2.2407076276306129e-19,0.95607400299040102,0.76127256940728505,0.76098149925239977,7.7037197775489434e-33
2340,1.1363371054780858e-17,0,1.9688875665140474e-18,5.2887659531889603e-18,3.8168339926244656e-18,7.7880730462860074e-21,7.8224088714744223e-21,4.68048097562833e-20,2.2646825077933256e-19,0.95716065579380261,0.76098149925239977,0.7607098360515494,7.7037197775489434e-33
2400,1.1363371054780858e-17,0,1.9133107954745716e-18,5.2449984701735137e-18,3.9109680853320206e-18,7.7963396304813903e-21,8.0355849599112151e-21,4.9464496999086002e-20,2.2879728221126531e-19,0.95817662586786356,0.7607098360515494,0.76045584353303408,9.2444637330587321e-33
2460,1.1363371054780858e-17,0,1.8605171767432343e-18,5.2001242574121778e-18,4.0034293759049328e-18,7.8040812202934928e-21,8.2461683305898501e-21,5.2188685401061346e-20,2.3106130976856077e-19,0.95912807369550979,0.76045584353303408,0.76021798157612253,7.7037197775489434e-33
2520,1.1363371054780858e-17,0,1.8103297024768628e-18,5.154326957764285e-18,4.0942090804197189e-18,7.8113424237244201e-21,8.4541738685078889e-21,5.4976232101996421e-20,2.3326356572575342e-19,0.96002048163730647,0.76021798157612253,0.75999487959067336,7.7037197775489434e-33
2580,1.1363371054780858e-17,0,1.7625839143783195e-18,5.1077740827315743e-18,4.1833022091141589e-18,7.8181630607510818e-21,8.6596179877966356e-21,5.7825989934404671e-20,2.3540707757384503e-19,0.96085874360153967,0.75999487959067336,0.75978531409961514,9.2444637330587321e-33
2640,1.1363371054780858e-17,0,1.7171269784451309e-18,5.0606182751306292e-18,4.2707072116514567e-18,7.8245787807266683e-21,8.8625184269709356e-21,6.0736809828503928e-20,2.3749468251743149e-19,0.96164724092337084,0.75978531409961514,0.75958818976915732,6.1629758220391547e-33
2700,1.1363371054780858e-17,0,1.6738168287754497e-18,5.0129984764629376e-18,4.3564256499916783e-18,7.8306215872021781e-21,9.0628940704023049e-21,6.3707542989678446e-20,2.3952904090350004e-19,0.96238990686583936,0.75958818976915732,0.75940252328354019,7.7037197775489434e-33
2760,1.1363371054780858e-17,0,1.632521375264341e-18,4.9650410060162795e-18,4.4404618968941429e-18,7.8363202859554458e-21,9.2607647921863869e-21,6.6737042866316408e-20,2.4151264866162475e-19,0.96309028168300292,0.75940252328354019,0.75922742957924927,1.2325951644078309e-32
2820,1.1363371054780858e-17,0,1.5931177704090546e-18,4.9168605582314737e-18,4.5228228581981746e-18,7.8417008690029858e-21,9.4561513192128163e-21,6.9824166924604611e-20,2.4344784882932263e-19,0.96375155981531224,0.75922742957924927,0.75906211004617197,1.2325951644078309e-32
2880,1.1363371054780858e-17,0,1.5554917307990174e-18,4.8685611244004314e-18,4.6035177171491876e-18,7.8467868449928249e-21,9.6490751107637045e-21,7.2967778245638674e-20,2.4533684223081171e-19,0.96437663049516509,0.75906211004617197,0.75890584237620873,1.5407439555097887e-32
2940,1.1363371054780858e-17,0,1.5195369091969531e-18,4.8202368443239522e-18,4.6825576991516849e-18,7.851599524488022e-21,9.8395582523907078e-21,7.6166746959067885e-20,2.4718169737230664e-19,0.96496811280848838,0.75890584237620873,0.75875797179787785,1.5407439555097887e-32
3000,1.1363371054780858e-17,0,1.485154313423605e-18,4.7719727931494184e-18,4.7599558554398178e-18,7.8561582671406501e-21,1.0027623362169182e-20,7.9419951526434448e-20,2.4898435961225689e-19,0.96552838607262603,0.75875797179787785,0.75861790348184344,1.6948183510607676e-32
3060,1.1363371054780858e-17,0,1.4522517685419042e-18,4.7238457082281232e-18,4.8357268642596127e-18,7.8604806965419743e-21,1.0213293507715801e-20,8.2726279886380971e-20,2.507466596605639e-19,0.9660596162416043,0.75861790348184344,0.7584850959395989,1.3866695599588098e-32
3120,1.1363371054780858e-17,0,1.4207434190986622e-18,4.6759246604777624e-18,4.9098868482545234e-18,7.8645828875528702e-21,1.0396592132595134e-20,8.6084630472984011e-20,2.52470321456765e-19,0.96656377892919665,0.7584850959395989,0.75835905526770087,1.0785207688568521e-32
3180,1.1363371054780858e-17,0,1.3905492684245578e-18,4.6282716744062811e-18,4.9824532068378904e-18,7.8684795301206183e-21,1.0577542990940066e-20,8.9493913117621962e-20,2.5415696947343093e-19,0.96704267954214329,0.75835905526770087,0.75823933011446421,1.8488927466117464e-32
3240,1.1363371054780858e-17,0,1.361594752217826e-18,4.5809423006471864e-18,5.0534444624220602e-18,7.8721840729364309e-21,1.075617008927774e-20,9.2953049843996074e-20,2.5580813548756008e-19,0.96749797093578138,0.75823933011446421,0.75812550726605465,1.5407439555097887e-32
3300,1.1363371054780858e-17,0,1.3338103438448539e-18,4.5339861445721089e-18,5.1228801194546905e-18,7.8757088497535271e-21,1.0932497634693273e-20,9.6460975565192156e-20,2.5742526485955146e-19,0.9679311689386414,0.75812550726605465,0.75801720776533965,1.3866695599588098e-32
3360,1.1363371054780858e-17,0,1.3071311889832201e-18,4.4874473542825731e-18,5.1907805352883641e-18,7.8790651907446673e-21,1.1106549988581755e-20,1.0001663869099122e-19,2.590097223563695e-19,0.96834366603838029,0.75801720776533965,0.7579140834904049,1.3866695599588098e-32
3420,1.1363371054780858e-17,0,1.281496767410653e-18,4.4413650710380711e-18,5.257166801980077e-18,7.8822635209134188e-21,1.1278351625339589e-20,1.0361900165300989e-19,2.6056279755278161e-19,0.96873674347660832,0.7579140834904049,0.75781581413084798,1.2325951644078309e-32
3480,1.1363371054780858e-17,0,1.2568505799079966e-18,4.3957738449504435e-18,5.3220606381830326e-18,7.8853134472703731e-21,1.1447927095431247e-20,1.0726704135466715e-19,2.6208570984200535e-19,0.9691115819629188,0.75781581413084798,0.75772210450927036,1.2325951644078309e-32
3540,1.1363371054780858e-17,0,1.2331398583965988e-18,4.3507040185640525e-18,5.3854842903544268e-18,7.8882238362327118e-21,1.1615300992340505e-20,1.1095974955243613e-19,2.6357961308476035e-19,0.96946927118735871,0.75772210450927036,0.75763268220316027,1.0785207688568521e-32
3600,1.1363371054780858e-17,0,1.2103152975714354e-18,4.306182080746071e-18,5.4474604425599819e-18,7.8910028824940379e-21,1.1780497922977203e-20,1.1469613317433871e-19,2.6504559992354992e-19,0.96981081828458848,0.75763268220316027,0.75754729542885291,1.0785207688568521e-32
3660,1.1363371054780858e-17,0,1.1883308064216524e-18,4.2622309931303495e-18,5.5080121342090797e-18,7.8936581704334947e-21,1.1943542481164145e-20,1.1847521458117966e-19,2.6648470578698976e-19,0.97013715538111367,0.75754729542885291,0.75746571115472161,9.2444637330587321e-33
3720,1.1363371054780858e-17,0,1.1671432781507905e-18,4.21887049119082e-18,5.5671626851036512e-18,7.8961967289835961e-21,1.2104459223874509e-20,1.2229603177558744e-19,2.6789791260714369e-19,0.97044914633858748,0.75746571115472161,0.75738771341535316,7.7037197775489434e-33
3780,1.1363371054780858e-17,0,1.1467123771205263e-18,4.1761173618651465e-18,5.624935627229853e-18,7.8986250807494209e-21,1.2263272649929878e-20,1.2615763856353358e-19,2.692861522711104e-19,0.97074759279059952,0.75738771341535316,0.75731310180235012,9.2444637330587321e-33
3840,1.1363371054780858e-17,0,1.1270003415449591e-18,4.1339856995056361e-18,5.681354642764135e-18,7.9009492860644674e-21,1.2420007180903295e-20,1.3005910467263685e-19,2.7065030982651527e-19,0.97103323955717813,0.75731310180235012,0.75724169011070552,9.2444637330587321e-33
