time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
1980,1.1363371054780858e-17,0,2.3742268367059852e-18,5.5354994413242291e-18,3.1991820844588661e-18,7.7218258196700998e-21,6.485757705983259e-21,2.9320353748497322e-20,2.1093475501763138e-19,0.94901881653583087,0.76316915517283301,0.76274529586604234,4.622231866529366e-33
2040,1.1363371054780858e-17,0,2.297535927337863e-18,5.5045253084337921e-18,3.3017614554889733e-18,7.7345653792494995e-21,6.7146227952086963e-21,3.1361794811689242e-20,2.1373738053408475e-19,0.95058451900537277,0.76274529586604234,0.76235387024865675,1.5407439555097887e-33
2100,1.1363371054780858e-17,0,2.2250215478058818e-18,5.4709398337594091e-18,3.4028044829177885e-18,7.7463583595107267e-21,6.9408551822110718e-21,3.3467465187663412e-20,2.1645051156839243e-19,0.95203388608931183,0.76235387024865675,0.76199152847767204,1.5407439555097887e-33
2160,1.1363371054780858e-17,0,2.1564072231265479e-18,5.4350549321101029e-18,3.5022717594116496e-18,7.757299565850035e-21,7.1644540275972779e-21,3.5636394533856326e-20,2.1907899200525126e-19,0.95337856944971011,0.76199152847767204,0.76165535763757242,3.0814879110195774e-33
2220,1.1363371054780858e-17,0,2.0914363661512051e-18,5.3971563721844996e-18,3.6001304855444478e-18,7.7674718150850442e-21,7.3854221475531644e-21,3.7867590892911122e-20,2.2162734604515193e-19,0.95462874734234338,0.76165535763757242,0.76134281316441421,3.0814879110195774e-33
2280,1.1363371054780858e-17,0,2.0298708045961691e-18,5.3575057928782942e-18,3.6963538983333984e-18,7.7769477585969638e-21,7.6037655096301337e-21,4.0160044530195583e-20,2.2409980117456633e-19,0.95579334868239618,0.76134281316441421,0.76105166282940095,7.7037197775489434e-33
2340,1.1363371054780858e-17,0,1.9714894180909132e-18,5.3163425694806776e-18,3.7909207421531473e-18,7.7857913822502112e-21,7.8194928034870511e-21,4.2512731434946922e-20,2.2650030943543384e-19,0.95688023738583128,0.76105166282940095,0.76077994065354215,3.0814879110195774e-33
2400,1.1363371054780858e-17,0,1.9160868770297147e-18,5.2738855404678952e-18,3.8838147793295174e-18,7.7940592484898403e-21,8.0326150736770684e-21,4.4924616510583983e-20,2.288325671209799e-19,0.95789636502419662,0.76077994065354215,0.76052590874395087,0
2460,1.1363371054780858e-17,0,1.8634724756204063e-18,5.2303346049302847e-18,3.9750243378015254e-18,7.8018015311474373e-21,8.2431454041135075e-21,4.7394656477975794e-20,2.3110003301540441e-19,0.95884789800313042,0.76052590874395087,0.76028802549921737,1.5407439555097887e-33
2520,1.1363371054780858e-17,0,1.8134690520883551e-18,5.1858722000152188e-18,4.0645418933490868e-18,7.809062882370014e-21,8.451098645828586e-21,4.9921802513794947e-20,2.3330594528620079e-19,0.95974032410864374,0.76028802549921737,0.76006491897283901,1.5407439555097887e-33
2580,1.1363371054780858e-17,0,1.7659119895172853e-18,5.1406646671401866e-18,4.1523636840052625e-18,7.8158831626821667e-21,8.6564911811932585e-21,5.250500264451567e-20,2.3545333712972692e-19,0.96057854223236705,0.76006491897283901,0.75985536444190827,4.622231866529366e-33
2640,1.1363371054780858e-17,0,1.7206482912938405e-18,5.0948635151316362e-18,4.2384893543993348e-18,7.8222980587727917e-21,8.8593407189970422e-21,5.5143203915141959e-20,2.3754505126312981e-19,0.96136693829805109,0.75985536444190827,0.7596582654254872,6.1629758220391547e-33
2700,1.1363371054780858e-17,0,1.6775357255724876e-18,5.0486065878784417e-18,4.3229216279063893e-18,7.8283396086494251e-21,9.059666115768221e-21,5.7835354350368704e-20,2.3958375334875051e-19,0.96210944980347246,0.7596582654254872,0.75947263754913186,0
2760,1.1363371054780858e-17,0,1.636442033593962e-18,5.0020191435547266e-18,4.4056660046074253e-18,7.8340366499564676e-21,9.2574872195032075e-21,6.0580404724585662e-20,2.4157194443069811e-19,0.96280962091911615,0.75947263754913186,0.75929759477022096,0
