time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
0,1.1363371054780858e-17,0,1.1363371054780858e-17,0,0,0,0,0,0,0,1,1,0
60,1.1363371054780858e-17,0,1.0756610727230602e-17,5.8459818627220615e-19,8.8780605760821772e-21,1.4201798033109659e-23,1.4818239552736589e-25,1.7921243307347141e-24,1.3267938597205246e-20,0.0017454127918464797,1,1,3.0814879110195774e-33
120,1.1363371054780858e-17,0,1.0188932742455922e-17,1.114220110277242e-18,3.4263262841436779e-20,1.0721637194480214e-22,2.2602658175065932e-24,1.3966681778619391e-23,2.583149588671378e-20,0.013176981298532927,1,1,3.0814879110195774e-33
180,1.1363371054780858e-17,0,9.6576223157644699e-18,1.5932122591551983e-18,7.4405336762376202e-20,3.3841836977800067e-22,1.0852872250231766e-23,4.5950247213791507e-23,3.7735921609568414e-20,0.041591899154547959,1,1,3.0814879110195774e-33
240,1.1363371054780858e-17,0,9.1601592517404323e-18,2.0255942246623377e-18,1.277147581173472e-19,7.4094856358310813e-22,3.2301625694207658e-23,1.0624408644540128e-22,4.9023325985014667e-20,0.091063194812597698,1,1,3.0814879110195774e-33
300,1.1363371054780858e-17,0,8.6942038223915948e-18,2.41508299016777e-18,1.9275831823655082e-19,1.3168546951463124e-21,7.3627795043673852e-23,2.0253685731864432e-22,5.9732904637433531e-20,0.16184253744159147,1,0.95953936563960218,3.0814879110195774e-33
360,1.1363371054780858e-17,0,8.2576015306342761e-18,2.768192614023118e-18,2.6516235413384883e-19,2.0314100076804642e-21,1.411071786716818e-22,3.4088448251690899e-22,6.9901154320750052e-20,0.24966197974539664,0.95953936563960218,0.93758450506365087,4.622231866529366e-33
420,1.1363371054780858e-17,0,7.8483649272009073e-18,3.0871645953672372e-18,3.4468942117889835e-19,2.825120622086685e-21,2.3889032182148411e-22,5.2600741759857603e-22,7.9562092672309884e-20,0.34720967449356693,0.93758450506365087,0.91319758137660823,0
480,1.1363371054780858e-17,0,7.4646462339874815e-18,3.375421406747345e-18,4.2979306751205967e-19,3.6323006044024017e-21,3.6846982820465837e-22,7.6214055538836682e-22,8.8747435545977716e-20,0.44641276576212935,0.91319758137660823,0.88839680855946768,0
540,1.1363371054780858e-17,0,7.1047342305401198e-18,3.6359405652805467e-18,5.1923554723271737e-19,4.3925825658709251e-21,5.2867834102807903e-22,1.0526861364176252e-21,9.748676468416178e-20,0.53985205125707514,0.88839680855946768,0.86503698718573119,3.0814879110195774e-33
600,1.1363371054780858e-17,0,6.767041609798327e-18,3.8712361889177731e-18,6.1210663978221793e-19,5.0623621812820724e-21,7.1619912656410286e-22,1.4003710219500392e-21,1.0580768395274958e-19,0.62216852313839333,0.86503698718573119,0.84445786921540167,6.1629758220391547e-33
660,1.1363371054780858e-17,0,6.450093159900492e-18,4.0834016391768777e-18,7.077868822411077e-19,5.6195964830742333e-21,9.2640808861198382e-22,1.8074080608634843e-21,1.137359608298376e-19,0.69065308235661205,0.84445786921540167,0.82733672941084702,6.1629758220391547e-33
720,1.1363371054780858e-17,0,6.1525153278729444e-18,4.2741939393813548e-18,8.058741544963166e-19,6.062080088877515e-21,1.1542618729738263e-21,2.2756365691299082e-21,1.2129565449926789e-19,0.74503468558395314,0.82733672941084702,0.81374132860401172,6.1629758220391547e-33
780,1.1363371054780858e-17,0,5.8730274084422179e-18,4.4451311428145623e-18,9.0610004331258898e-19,6.4015933936054971e-21,1.3950075141500896e-21,2.806626914634662e-21,1.2850923238910671e-19,0.78676115315466089,0.81374132860401172,0.80330971171133481,6.1629758220391547e-33
