time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
660,1.1363371054780858e-17,0,6.0716143028831748e-18,4.4060292152526341e-18,7.6570884080854392e-19,6.4020321228594673e-21,1.0791397308218323e-21,1.9688590084351179e-21,1.10568664974397e-19,0.71528643031356809,0.83765044241931808,0.82117839242160795,6.1629758220391547e-33
720,1.1363371054780858e-17,0,5.7636299839961368e-18,4.6008264306386765e-18,8.7057402711860084e-19,6.8593059864751102e-21,1.3374239961509481e-21,2.4761899119522029e-21,1.1766769313287513e-19,0.76637673778225901,0.82117839242160795,0.80840581555443525,1.0785207688568521e-32
780,1.1363371054780858e-17,0,5.4760643148163624e-18,4.7734730841037215e-18,9.7756206210735684e-19,7.2027383076819702e-21,1.6085451134913036e-21,3.0507675065977189e-21,1.2440954282565578e-19,0.80474775410584432,0.80840581555443525,0.79881306147353892,9.2444637330587321e-33
840,1.1363371054780858e-17,0,5.2074570961976473e-18,4.9256045146747414e-18,1.0864528085616177e-18,7.4567218110199257e-21,1.8881422845048886e-21,3.6939418360239843e-21,1.308178294153136e-19,0.83312483031770135,0.79881306147353892,0.79171879242057464,1.2325951644078309e-32
900,1.1363371054780858e-17,0,4.9564532120970014e-18,5.0587510088030765e-18,1.197027609203898e-18,7.6449460148806078e-21,2.172919912605262e-21,4.4068789050429071e-21,1.3691447984436214e-19,0.85415474961432403,0.79171879242057464,0.78646131259641905,1.0785207688568521e-32
960,1.1363371054780858e-17,0,4.7217953441671184e-18,5.1743670083442486e-18,1.3090508112662303e-18,7.7869438385827423e-21,2.460522879450841e-21,5.1905700011174157e-21,1.4271985428411643e-19,0.87001988657068619,0.78646131259641905,0.78249502835732843,7.7037197775489434e-33
1020,1.1363371054780858e-17,0,4.5023173313186024e-18,5.2738388053951212e-18,1.4222697509229908e-18,7.8971482761035942e-21,2.7493263751318464e-21,6.0458330351078347e-21,1.4825285945780573e-19,0.88233281115560636,0.78249502835732843,0.77941679721109836,6.1629758220391547e-33
1080,1.1363371054780858e-17,0,4.2969379507819348e-18,5.35848180229936e-18,1.5364232665015365e-18,7.985443300329973e-21,3.0382241938506363e-21,6.9733134406949574e-21,1.535310542631597e-19,0.89219784017784864,0.77941679721109836,0.77695053995553787,7.7037197775489434e-33
1140,1.1363371054780858e-17,0,4.1046550214608976e-18,5.4295353321042174e-18,1.651251721549783e-18,8.0582865816633443e-21,3.3264569968311167e-21,7.9734879569356864e-21,1.5857074813053945e-19,0.90033647642292924,0.77695053995553787,0.77491588089426766,9.2444637330587321e-33
1200,1.1363371054780858e-17,0,3.9245398064759747e-18,5.4881591494279476e-18,1.7665050209691678e-18,8.1198233597104925e-21,3.613490266158217e-21,9.0466717974739057e-21,1.6338709248443272e-19,0.90721185934160831,0.77491588089426766,0.77319703516459792,4.622231866529366e-33
1260,1.1363371054780858e-17,0,3.7557317236668641e-18,5.535432765812282e-18,1.8819476911501597e-18,8.1727452412403987e-21,3.8989348623963304e-21,1.0193028376675023e-20,1.679941656712461e-19,0.91312471685287255,0.77319703516459792,0.77171882078678189,6.1629758220391547e-33
1320,1.1363371054780858e-17,0,3.5974333767899211e-18,5.5723572564286858e-18,1.9973614288552217e-18,8.2188625548424808e-21,4.1824979619269003e-21,1.1412580459151472e-20,1.7240505173111387e-19,0.91827731340175567,0.77171882078678189,0.77043067164956103,6.1629758220391547e-33
