time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
600,1.1363371054780858e-17,0,6.4016705392551162e-18,4.1905287107119647e-18,6.6022639013112984e-19,5.5221775647459172e-21,8.1348410953621676e-22,1.5225700897193747e-21,1.030871829186488e-19,0.67868021625742703,0.85021095240894173,0.83032994593564324,4.622231866529366e-33
660,1.1363371054780858e-17,0,6.0717317322226021e-18,4.4100731680220975e-18,7.6196158901541062e-19,6.0334950598724314e-21,1.0403766797720972e-21,1.9617519544332075e-21,1.1056894182667501e-19,0.74152156174115114,0.83032994593564324,0.81461960956471224,6.1629758220391547e-33
720,1.1363371054780858e-17,0,5.7637916789389273e-18,4.6055805230333986e-18,8.6616258552379592e-19,6.4195971922356287e-21,1.2825398282312047e-21,2.4659933858980413e-21,1.1766813687838088e-19,0.78897383498252516,0.81461960956471224,0.80275654125436868,1.0785207688568521e-32
780,1.1363371054780858e-17,0,5.4762752429972047e-18,4.7788226205780174e-18,9.725881198610199e-19,6.7029338318598036e-21,1.5350545956009469e-21,3.036873185417352e-21,1.2441020973174664e-19,0.82379614368216136,0.80275654125436868,0.79405096407945963,9.2444637330587321e-33
840,1.1363371054780858e-17,0,5.20772056557035e-18,4.9314299982658231e-18,1.0810229132824218e-18,6.9089439584170707e-21,1.7940799238505654e-21,3.6757730697054326e-21,1.308187807102989e-19,0.84911495960284045,0.79405096407945963,0.78772126009928989,9.2444637330587321e-33
900,1.1363371054780858e-17,0,4.9567710132928863e-18,5.0649450314337184e-18,1.1912382161109323e-18,7.0602880303795165e-21,2.0568297414138311e-21,4.3838963796281752e-21,1.3691577979190559e-19,0.86771527194058373,0.78772126009928989,0.78307118201485404,7.7037197775489434e-33
960,1.1363371054780858e-17,0,4.7221680266135774e-18,5.1808418838486239e-18,1.3029815059441234e-18,7.1744156090444118e-21,2.3213839997547075e-21,5.1622702450882718e-21,1.427215685206518e-19,0.88174164629401175,0.78307118201485404,0.77956458842649701,4.622231866529366e-33
1020,1.1363371054780858e-17,0,4.5027445099803182e-18,5.2805271070489137e-18,1.4159827003432871e-18,7.2634852272806691e-21,2.5864550075589575e-21,6.0117434851354339e-21,1.4825505368837065e-19,0.89268837646662813,0.77956458842649701,0.77682790588334294,6.1629758220391547e-33
1080,1.1363371054780858e-17,0,4.2974185784579549e-18,5.3653330998956947e-18,1.5299659910455967e-18,7.3354242717713984e-21,2.8511809782678063e-21,6.9329868225759047e-21,1.5353379330900118e-19,0.90152974487607862,0.77682790588334294,0.77461756378098034,6.1629758220391547e-33
1140,1.1363371054780858e-17,0,4.1051876005668396e-18,5.4365118643270106e-18,1.6446607952443469e-18,7.3952287000848531e-21,3.1149732312149366e-21,7.9264974432886334e-21,1.5857409526807412e-19,0.90887975886332262,0.77461756378098034,0.77278006028416935,1.5407439555097887e-33
1200,1.1363371054780858e-17,0,3.925122540703225e-18,5.4952319863352154e-18,1.7598093500807429e-18,7.4460459324594863e-21,3.377415342137904e-21,8.9926073857640214e-21,1.6339110900131566e-19,0.9151252389938056,0.77278006028416935,0.77121869025154854,1.5407439555097887e-33
1260,1.1363371054780858e-17,0,3.7563626219415233e-18,5.5425789906330937e-18,1.8751709163748289e-18,7.4899196239448547e-21,3.6382012602906449e-21,1.0131494372884589e-20,1.6799891057429483e-19,0.92051735217310571,0.77121869025154854,0.7698706619567236,3.0814879110195774e-33
1320,1.1363371054780858e-17,0,3.5981103239074917e-18,5.5795581089900862e-18,1.9905235037203948e-18,7.5282442238028244e-21,3.8970986162063284e-21,1.1343193765245245e-20,1.7241058155763122e-19,0.92522747737546018,0.7698706619567236,0.76869313065613498,0
