time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
2220,1.1363371054780858e-17,0,1.8297334148423411e-18,5.4805685399647341e-18,3.7895159906875575e-18,7.7854240811722304e-21,7.4651674275413328e-21,4.0143626553548221e-20,2.0815889122395265e-19,0.95683509577781289,0.76108178777893931,0.76079122605554672,1.0785207688568521e-32
2280,1.1363371054780858e-17,0,1.7741407017949417e-18,5.4324927459631463e-18,3.8883877183129322e-18,7.7942352327238782e-21,7.6831421192710825e-21,4.2551611525388498e-20,2.1032089983244619e-19,0.95791799363295005,0.76079122605554672,0.76052050159176243,6.1629758220391547e-33
2340,1.1363371054780858e-17,0,1.7215956114208738e-18,5.3831777972876211e-18,3.9854572894327221e-18,7.8024599667400063e-21,7.8984794232661584e-21,4.5021369526151044e-20,2.1241804772347624e-19,0.95892882028516802,0.76052050159176243,0.760267794928708,9.2444637330587321e-33
2400,1.1363371054780858e-17,0,1.6718869967755242e-18,5.3328425043951531e-18,4.080714567156292e-18,7.8101506433126416e-21,8.1111924751906871e-21,4.7551779660580421e-20,2.1445386367479743e-19,0.95987401083333224,0.760267794928708,0.76003149729166697,7.7037197775489434e-33
2460,1.1363371054780858e-17,0,1.6248198518132105e-18,5.2816852913937342e-18,4.1741539121709468e-18,7.817353718944396e-21,8.3212962588746579e-21,5.0141716519856796e-20,2.1643163290528532e-19,0.96075927482025769,0.76003149729166697,0.7598101812949356,6.1629758220391547e-33
2520,1.1363371054780858e-17,0,1.5802140358699471e-18,5.2298858941974077e-18,4.2657737383759283e-18,7.8241105458512205e-21,8.5288073551996245e-21,5.279005276842169e-20,2.1835441566809642e-19,0.96158969446768328,0.7598101812949356,0.75960257638307915,7.7037197775489434e-33
2580,1.1363371054780858e-17,0,1.5379030999388502e-18,5.1776069219568071e-18,4.3555761052678313e-18,7.8304580454578834e-21,8.7337437246113523e-21,5.5495661472162237e-20,2.2022506437513184e-19,0.96236980744942546,0.75960257638307915,0.75940754813764366,7.7037197775489434e-33
2640,1.1363371054780858e-17,0,1.4977332065999505e-18,5.1249952925527431e-18,4.4435663442718717e-18,7.8364292785994206e-21,8.9361245181073319e-21,5.8257418189575362e-20,2.2204623937000373e-19,0.96310367696961152,0.75940754813764366,0.75922408075759718,6.1629758220391547e-33
2700,1.1363371054780858e-17,0,1.4595621361153989e-18,5.0721835521176991e-18,4.5297527164016952e-18,7.8420539304351391e-21,9.1359699124464484e-21,6.1074202845842229e-20,2.2382042345733546e-19,0.96379495135901327,0.75922408075759718,0.75905126216024665,6.1629758220391547e-33
2760,1.1363371054780858e-17,0,1.4232583717988381e-18,5.0192910877840977e-18,4.6141460988115158e-18,7.8473587245720006e-21,9.3333009660515207e-21,6.3944901408176321e-20,2.2554993528760084e-19,0.9644469149711562,0.75905126216024665,0.75888827125721092,6.1629758220391547e-33
2820,1.1363371054780858e-17,0,1.388700258318129e-18,4.9664252421465896e-18,4.6967596979772044e-18,7.8523677781395583e-21,9.5281394926607937e-21,6.6868407379354195e-20,2.2723694168877515e-19,0.96506253182132384,0.75888827125721092,0.75873436704466901,6.1629758220391547e-33
2880,1.1363371054780858e-17,0,1.3557752270972703e-18,4.9136823372655738e-18,4.7776087874066046e-18,7.8571029073820983e-21,9.7205079502610303e-21,6.9843623124993295e-20,2.2888346902876769e-19,0.96564448314408646,0.75873436704466901,0.75858887921397833,6.1629758220391547e-33
2940,1.1363371054780858e-17,0,1.3243790834497274e-18,4.8611486154277629e-18,4.8567104679337456e-18,7.8615838916020588e-21,9.9104293432249888e-21,7.2869461048897481e-20,2.3049141368589033e-19,0.96619519983216684,0.75858887921397833,0.75845120004195832,7.7037197775489434e-33
3000,1.1363371054780858e-17,0,1.2944153505046363e-18,4.8089011033139613e-18,4.9340834487963777e-18,7.8658287019031767e-21,1.0097927135896987e-20,7.5944844629641077e-20,2.3206255169843585e-19,0.96671689054916343,0.75845120004195832,0.7583207773627092,4.622231866529366e-33
3060,1.1363371054780858e-17,0,1.2657946653823496e-18,4.7570084057011781e-18,5.0097478478318684e-18,7.8698537000664517e-21,1.0283025176135691e-20,7.9068709330501673e-20,2.3359854765875244e-19,0.96721156617157122,0.7583207773627092,0.75819710845710719,6.1629758220391547e-33
3120,1.1363371054780858e-17,0,1.2384342234393479e-18,4.7055314343431733e-18,5.0837250092529581e-18,7.8736738119894988e-21,1.0465747627543745e-20,8.2240003393871996e-20,2.3510096291197099e-19,0.96768106110462315,0.75819710845710719,0.75807973472384416,3.0814879110195774e-33
3180,1.1363371054780858e-17,0,1.2122572667370332e-18,4.6545240772273271e-18,5.156037337582702e-18,7.877302679385643e-21,1.0646118909297749e-20,8.5457688530378116e-20,2.3657126311473015e-19,0.96812705192623449,0.75807973472384416,0.7579682370184414,3.0814879110195774e-33
3240,1.1363371054780858e-17,0,1.1871926131967204e-18,4.6040338129942607e-18,5.2267081464374755e-18,7.8807527928391939e-21,1.0824163642646233e-20,8.8720740512098145e-20,2.3801082520481333e-19,0.96855107373960703,0.7579682370184414,0.75786223156509824,4.622231866529366e-33
3300,1.1363371054780858e-17,0,1.1631742231863665e-18,4.5541022749267816e-18,5.2957615209485591e-18,7.8840356088206548e-21,1.099990660327285e-20,9.2028149678508398e-20,2.3942094382854478e-19,0.96895453455449543,0.75786223156509824,0.75776136636137614,3.0814879110195774e-33
3360,1.1363371054780858e-17,0,1.140140800545131e-18,4.5047657685647061e-18,5.3632221927072115e-18,7.8871616528594537e-21,1.1173372678831475e-20,9.5378921363076072e-20,2.4080283726903799e-19,0.96933872796722209,0.75776136636137614,0.75766531800819448,4.622231866529366e-33
3420,1.1363371054780858e-17,0,1.1180354252916101e-18,4.4560557466793418e-18,5.4291154262053934e-18,7.8901406107354137e-21,1.1344586831052557e-20,9.8772076247767109e-20,2.4215765291494831e-19,0.96970484436818416,0.75766531800819448,0.7575737889079539,1.0785207688568521e-32
3480,1.1363371054780858e-17,0,1.096805215482144e-18,4.4079992450439705e-18,5.4934669158252188e-18,7.8929814092706283e-21,1.1513574061898921e-20,1.0220665065213714e-19,2.4348647230620832e-19,0.97005398087124262,0.7575737889079539,0.75748650478218937,9.2444637330587321e-33
3540,1.1363371054780858e-17,0,1.0764010158885066e-18,4.3606192821625932e-18,5.5563026925049322e-18,7.8956922880700792e-21,1.1680359383316499e-20,1.0568169676312194e-19,2.4479031579030812e-19,0.97038715013070376,0.75748650478218937,0.75740321246732401,7.7037197775489434e-33
3600,1.1363371054780858e-17,0,1.0567771113509657e-18,4.3139352258668405e-18,5.6176490392783613e-18,7.8982808633640446e-21,1.1844967790182867e-20,1.0919628281113563e-19,2.4607014681999999e-19,0.97070528818760415,0.75740321246732401,0.75732367795309896,7.7037197775489434e-33
3660,1.1363371054780858e-17,0,1.0378909628344332e-18,4.2679631294583634e-18,5.6775324149485543e-18,7.900754184941161e-21,1.200742423610593e-20,1.1274949319761697e-19,2.4732687592083737e-19,0.97100926146683142,0.75732367795309896,0.75724768463329217,4.622231866529366e-33
3720,1.1363371054780858e-17,0,1.0197029643733946e-18,4.2227160398599157e-18,5.7359793852153296e-18,7.9031187870226512e-21,1.2167753611767642e-20,1.1634042857873474e-19,2.4856136435468878e-19,0.97129987302960952,0.75724768463329217,0.75717503174259759,3.0814879110195774e-33
3780,1.1363371054780858e-17,0,1.0021762192366522e-18,4.1782042800412335e-18,5.7930165606307664e-18,7.9053807338112234e-21,1.2325980725544155e-20,1.1996820590956658e-19,2.4977442750327681e-19,0.97157786817149538,0.75717503174259759,0.75710553295712613,7.7037197775489434e-33
3840,1.1363371054780858e-17,0,9.852763337765924e-19,4.1344357078042801e-18,5.8486705408068896e-18,7.9075456603488583e-21,1.2482130286165663e-20,1.2363195845270288e-19,2.5096683799387347e-19,0.97184393944383618,0.75710553295712613,0.75703901513904093,4.622231866529366e-33
3900,1.1363371054780858e-17,0,9.6897122755066933e-19,4.0914159528453128e-18,5.9029678643460269e-18,7.9096188092332547e-21,1.2636226887206747e-20,1.2733083575489244e-19,2.5213932858751331e-19,0.9720987311662499,0.75703901513904093,0.75697531720843747,3.0814879110195774e-33
3960,1.1363371054780858e-17,0,9.5323095841593592e-19,4.0491486338575265e-18,5.9559349640070016e-18,7.9116050636706832e-21,1.278829499322183e-20,1.3106400359503884e-19,2.5329259484845962e-19,0.97234284348884925,0.75697531720843747,0.75691428912778769,3.0814879110195774e-33
4020,1.1363371054780858e-17,0,9.3802756140149507e-19,4.0076355572963609e-18,6.0075981266596161e-18,7.9135089772813528e-21,1.2938358927361465e-20,1.3483064390657481e-19,2.5442729761216746e-19,0.97257683605534584,0.75691428912778769,0.75685579098616351,0
4080,1.1363371054780858e-17,0,9.2333490025948127e-19,3.9668768992993899e-18,6.0579834576160582e-18,7.9153348010205233e-21,1.3086442860323144e-20,1.3862995467698146e-19,2.5554406526760435e-19,0.97280123131167717,0.75685579098616351,0.75679969217208076,0
4140,1.1363371054780858e-17,0,9.0912853068324256e-19,3.926871372132772e-18,6.1071168489612951e-18,7.917086507533195e-21,1.3232570800506576e-20,1.4246114982698074e-19,2.5664349586852984e-19,0.97301651749921836,0.75679969217208076,0.75674587062519538,0
4200,1.1363371054780858e-17,0,8.9538557426236396e-19,3.8876163764259373e-18,6.1550239515352e-18,7.9187678132209723e-21,1.3376766585257177e-20,1.4632345907171108e-19,2.5772615908716879e-19,0.97322315136681803,0.75674587062519538,0.75669421215829547,1.5407439555097887e-33
4260,1.1363371054780858e-17,0,8.8208460231869928e-19,3.849108140354729e-18,6.2017301502474355e-18,7.9203821982658711e-21,1.3519053873094015e-20,1.5021612776599392e-19,2.587925980226408e-19,0.97342156063174079,0.75669421215829547,0.75664460984206483,0
4320,1.1363371054780858e-17,0,8.6920552883610297e-19,3.8113418468397527e-18,6.2472605424322063e-18,7.9219329248266149e-21,1.3659456136829183e-20,1.5413841673561486e-19,2.5984333087552491e-19,0.97361214621600756,0.75664460984206483,0.75659696344599814,0
4380,1.1363371054780858e-17,0,8.5672951175958782e-19,3.7743117497408477e-18,6.291639918973928e-18,7.9234230535973578e-21,1.379799665749529e-20,1.5808960209637323e-19,2.6087885249903041e-19,0.97379528428147577,0.75659696344599814,0.75655117892963109,0
4440,1.1363371054780858e-17,0,8.4463886199762296e-19,3.7380112799494794e-18,6.3348927479569475e-18,7.9248554588968367e-21,1.3934698519006147e-20,1.6206897506249736e-19,2.6189963583641342e-19,0.97397132808430897,0.75655117892963109,0.75650716797892281,6.1629758220391547e-33
4500,1.1363371054780858e-17,0,8.3291695951462412e-19,3.7024331422081978e-18,6.377043160612728e-18,7.9262328424365739e-21,1.4069584603483435e-20,1.6607584174588194e-19,2.6290613325350803e-19,0.97414060966710092,0.75650716797892281,0.75646484758322474,3.0814879110195774e-33
4560,1.1363371054780858e-17,0,8.2154817594974928e-19,3.6675694034193764e-18,6.4181149393566378e-18,7.9275577458999034e-21,1.4202677587188426e-20,1.7010952294747007e-19,2.638987777745394e-19,0.97430344140484748,0.75646484758322474,0.75642413964878807,3.0814879110195774e-33
4620,1.1363371054780858e-17,0,8.1051780324323661e-19,3.633411573143885e-18,6.4581315077235695e-18,7.9288325624489856e-21,1.4333999937004312e-20,1.7416935394198433e-19,2.6487798422873238e-19,0.97446011741916894,0.75642413964878807,0.75638497064520771,4.622231866529366e-33
4680,1.1363371054780858e-17,0,7.9981198779303913e-19,3.599950676933857e-18,6.4971159220275435e-18,7.9300595472638931e-21,1.4463573907419537e-20,1.7825468425710064e-19,2.6584415031463744e-19,0.9746109148735721,0.75638497064520771,0.75634727128160695,4.622231866529366e-33
4740,1.1363371054780858e-17,0,7.8941766970268644e-19,3.5671773230915271e-18,6.5350908645848817e-18,7.9312408272066728e-21,1.4591421537967441e-20,1.8236487744805535e-19,2.6679765758853935e-19,0.97475609516117179,0.75634727128160695,0.75631097620970711,6.1629758220391547e-33
4800,1.1363371054780858e-17,0,7.7932252671642793e-19,3.5350817633983054e-18,6.5720786383539519e-18,7.9323784096932252e-21,1.4717564651081814e-20,1.8649931086858724e-19,2.6773887238281559e-19,0.97489590499505197,0.75631097620970711,0.75627602375123704,4.622231866529366e-33
4860,1.1363371054780858e-17,0,7.6951492247002447e-19,3.5036539483142166e-18,6.6081011628567738e-18,7.9334741908470414e-21,1.4842024850331518e-20,1.9065737543902693e-19,2.6866814665964195e-19,0.97503057741036703,0.75627602375123704,0.75624235564740827,3.0814879110195774e-33
4920,1.1363371054780858e-17,0,7.5998385871525754e-19,3.4728835771072914e-18,6.6431799712590262e-18,7.9345299630011746e-21,1.4964823519000925e-20,1.9483847541227137e-19,2.6958581880501608e-19,0.97516033268634006,0.75624235564740827,0.75620991682841499,6.1629758220391547e-33
4980,1.1363371054780858e-17,0,7.5071893120357676e-19,3.4427601433352782e-18,6.6773362084954358e-18,7.9355474216078144e-21,1.5085981818985837e-20,1.990420281383079e-19,2.7049221436767528e-19,0.97528537919545555,0.75620991682841499,0.75617865520113614,9.2444637330587321e-33
5040,1.1363371054780858e-17,0,7.417102889394367e-19,3.4132729760677916e-18,6.7105906303370412e-18,7.9365281716089308e-21,1.5205520689977398e-20,2.0326746382788799e-19,2.7138764674712511e-19,0.97540591418641664,0.75617865520113614,0.75614852145339584,1.0785207688568521e-32
5100,1.1363371054780858e-17,0,7.3294859653700906e-19,3.3844112772054901e-18,6.7429636033055945e-18,7.9374737333158913e-21,1.5323460848908835e-20,2.0751422531589095e-19,2.7227241783465979e-19,0.97552212450675502,0.75614852145339584,0.75611946887331127,1.0785207688568521e-32
5160,1.1363371054780858e-17,0,7.2442499943523154e-19,3.3561641552239217e-18,6.774475105348423e-18,7.938385547841277e-21,1.5439822789642114e-20,2.1178176782486283e-19,2.731468186109483e-19,0.97563418727040574,0.75611946887331127,0.75609145318239857,1.2325951644078309e-32
5220,1.1363371054780858e-17,0,7.1613109174571646e-19,3.3285206556430424e-18,6.8051447271944713e-18,7.9392649821218631e-21,1.555462678287375e-20,2.1606955872916522e-19,2.7401112970347978e-19,0.97574227047503548,0.75609145318239857,0.7560644323812411,1.2325951644078309e-32
5280,1.1363371054780858e-17,0,7.0805888652605377e-19,3.3014697884989157e-18,6.8349916743190652e-18,7.9401133335678467e-21,1.5667892876240517e-20,2.2037707732012464e-19,2.7486562190690307e-19,0.97584653357343676,0.7560644323812411,0.75603836660664081,1.2325951644078309e-32
5340,1.1363371054780858e-17,0,7.0020078828759867e-19,3.27500055307157e-18,6.8640347694511431e-18,7.9409318343701199e-21,1.5779640894607822e-20,2.2470381457252895e-19,2.7571055666905132e-19,0.97594712800289518,0.75603836660664081,0.75601321799927623,1.2325951644078309e-32
5400,1.1363371054780858e-17,0,6.9254956756205769e-19,3.2491019601022944e-18,6.8922924555624904e-18,7.9417216554943056e-21,1.5889890440524609e-20,2.290492729127814e-19,2.7654618654522891e-19,0.97604419767605988,0.75601321799927623,0.75598895058098503,1.3866695599588098e-32
