time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
0,1.1363371054780858e-17,0,1.1363371054780858e-17,0,0,0,0,0,0,0,1,1,0
60,1.1363371054780858e-17,0,1.069265859949071e-17,6.4762084787752355e-19,9.8465521908060572e-21,1.4182325233988893e-23,1.4801990502069054e-25,1.9884847133166851e-24,1.322873639196667e-20,0.0017430195686363478,1,1,0
120,1.1363371054780858e-17,0,1.0068916504136336e-17,1.2307158618281869e-18,3.7932868215965862e-20,1.0692521123274142e-22,2.2553510928586233e-24,1.5475133934850047e-23,2.5681164904108104e-20,0.013141197404822488,1,1,1.5407439555097887e-33
180,1.1363371054780858e-17,0,9.488637528191633e-18,1.754694803224954e-18,8.2228482244954842e-20,3.3706530216292999e-22,1.0817988601934329e-23,5.0840157511444826e-23,3.7411517671038063e-20,0.041425606019124421,1,1,0
240,1.1363371054780858e-17,0,8.9485830351296086e-18,2.2245355484160018e-18,1.4089582460870254e-19,7.3711911140934988e-22,3.2166336665722923e-23,1.1737971544605661e-22,4.8469981463022092e-20,0.09059255195496381,1,1,1.5407439555097887e-33
300,1.1363371054780858e-17,0,8.4457622222941578e-18,2.644818122656551e-18,2.1228227834204469e-19,1.3087327043373868e-21,7.3254894388698432e-23,2.2343650861142793e-22,5.8903007380763519e-20,0.1608443380150042,1,0.9597889154962489,3.0814879110195774e-33
360,1.1363371054780858e-17,0,7.9774323392416299e-18,3.0231004167451464e-18,2.9155151293960968e-19,2.017377485076802e-21,1.4028808033576087e-22,3.7551595291086331e-22,6.875360433614612e-20,0.24793737104463878,0.9597889154962489,0.93801565723884028,3.0814879110195774e-33
420,1.1363371054780858e-17,0,7.5410741705069809e-18,3.3622208950622533e-18,3.783940197098548e-19,2.8043456999215368e-21,2.3736769566324292e-22,5.7862501110144994e-22,7.8061631095081456e-20,0.34465641927812685,0.93801565723884028,0.91383589518046826,0
480,1.1363371054780858e-17,0,7.1343581540991615e-18,3.6662541545114634e-18,4.7108649204468471e-19,3.6050292562367469e-21,3.6597724728110335e-22,8.3721078873352674e-22,8.6864036833296288e-20,0.44306109438726116,0.91383589518046826,0.88923472640318468,1.5407439555097887e-33
540,1.1363371054780858e-17,0,6.7551373269936713e-18,3.9387464486254329e-18,5.682522975177549e-19,4.360116110820845e-21,5.2498565935283598e-22,1.1547933109261424e-21,9.5195086562895734e-20,0.53586189692463038,0.88923472640318468,0.86603452576884243,4.622231866529366e-33
600,1.1363371054780858e-17,0,6.4014302592780403e-18,4.182704008293477e-18,6.6887824700067119e-19,5.0266762165005899e-21,7.1114849919748662e-22,1.5341455718097073e-21,1.0308656992115628e-19,0.6177826883818528,0.86603452576884243,0.84555432790453677,6.1629758220391547e-33
660,1.1363371054780858e-17,0,6.0714052454784519e-18,4.4006455049243961e-18,7.7227211811971182e-19,5.5827914334848661e-21,9.1992954010229784e-22,1.9774751193714129e-21,1.1056799016533591e-19,0.68612971114628651,0.84555432790453677,0.82846757221342837,4.622231866529366e-33
720,1.1363371054780858e-17,0,5.7633663004088524e-18,4.594697339140787e-18,8.7798183503530203e-19,6.0258977677509592e-21,1.1463666945953435e-21,2.4865804941094409e-21,1.1766673523945815e-19,0.74058784821971557,0.82846757221342837,0.81485303794507113,3.0814879110195774e-33
780,1.1363371054780858e-17,0,5.4757411705188283e-18,4.7667011799749514e-18,9.8570458391732789e-19,6.3671539266937323e-21,1.3857661065799001e-21,3.0629670934170748e-21,1.2440823324305994e-19,0.78252851402319135,0.81485303794507113,0.80436787149420219,1.5407439555097887e-33
840,1.1363371054780858e-17,0,5.2070712295145615e-18,4.9183077464338479e-18,1.0952092165067912e-18,6.6247238386260433e-21,1.6341235466980821e-21,3.7079202681676604e-21,1.3081609467216995e-19,0.81418407045578689,0.80436787149420219,0.79645398238605325,4.622231866529366e-33
900,1.1363371054780858e-17,0,4.956002904099852e-18,5.0510430730713414e-18,1.2062838556083193e-18,6.8181541809565488e-21,1.8882809324363476e-21,4.422543392469612e-21,1.36912243495488e-19,0.83795682043067032,0.79645398238605325,0.79051079489233245,3.0814879110195774e-33
