time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
0,1.1363371054780858e-17,0,1.1363371054780858e-17,0,0,0,0,0,0,0,1,1,0
60,1.1363371054780858e-17,0,1.0692658599532806e-17,6.4762084541616428e-19,9.8449660384650926e-21,1.5754669413608982e-23,1.6444301072815824e-25,1.9882897453056736e-24,1.3228736391253158e-20,0.001936261976245305,1,1,0
120,1.1363371054780858e-17,0,1.0068916504051208e-17,1.2307158254913668e-18,3.7920895258683702e-20,1.186878396951853e-22,2.5043841838682214e-24,1.5472852996446018e-23,2.5681164902723192e-20,0.014586834227443292,1,1,1.5407439555097887e-33
180,1.1363371054780858e-17,0,9.4886375270732193e-18,1.7546946309981541e-18,8.219106904971522e-20,3.734775368686724e-22,1.1999828567865719e-23,5.083262587529637e-23,3.7411517668454861e-20,0.045900699953494585,1,1,3.0814879110195774e-33
240,1.1363371054780858e-17,0,8.9485830304005863e-18,2.2245350453521491e-18,1.4081582789079091e-19,8.1418692907579006e-22,3.5614915812832259e-23,1.173678357164988e-22,4.8469981456721436e-20,0.10006425085401111,1,0.97498393728649724,6.1629758220391547e-33
300,1.1363371054780858e-17,0,8.4457725025881761e-18,2.6466059903569304e-18,2.1035040890675237e-19,1.4353952029095517e-21,8.0838617452759359e-23,2.2290765352652725e-22,5.8903011455105439e-20,0.17641126445204247,0.97498393728649724,0.95589718388698941,4.622231866529366e-33
360,1.1363371054780858e-17,0,7.9774642133241974e-18,3.0251307550216353e-18,2.8929960445487771e-19,2.1949443752852176e-21,1.5402546791447895e-22,3.7387859329951693e-22,6.8753633543648083e-20,0.26976048955791521,0.95589718388698941,0.93255987761052117,0
420,1.1363371054780858e-17,0,7.5411302266876135e-18,3.3646724908065109e-18,3.7564442442499524e-19,3.0272794378051049e-21,2.5918862047946761e-22,5.7573210086211027e-22,7.8061712702591373e-20,0.37205516110848991,0.93255987761052117,0.90698620972287758,1.5407439555097887e-33
480,1.1363371054780858e-17,0,7.1344429157086963e-18,3.6693064306164957e-18,4.6766840772043807e-19,3.8589005094759946e-21,3.9736319637132779e-22,8.3283464364160538e-22,8.6864202385738911e-20,0.47426208258979902,0.90698620972287758,0.88143447935255026,0
540,1.1363371054780858e-17,0,6.755256917734729e-18,3.9425408810547951e-18,5.6403661586450998e-19,4.6259411501442515e-21,5.6669296449788986e-22,1.1486319634220981e-21,9.5195374048759309e-20,0.56853201538050968,0.88143447935255026,0.85786699615487261,1.5407439555097887e-33
