time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
0,1.1363371054780858e-17,0,1.1363371054780858e-17,0,0,0,0,0,0,0,1,1,0
60,1.1363371054780858e-17,0,1.0692658599490712e-17,6.476208478787313e-19,9.8465535909085497e-21,1.4180932140330284e-23,1.4801157992250647e-25,1.9884848202124312e-24,1.322873639196667e-20,0.0019364981736298646,1,1,1.5407439555097887e-33
120,1.1363371054780858e-17,0,1.0068916504136764e-17,1.2307158619696993e-18,3.7932949581489753e-20,1.0684466764529334e-22,2.2543763465602765e-24,1.5475144804814473e-23,2.5681164904108233e-20,0.014590331701028893,1,1,1.5407439555097887e-33
180,1.1363371054780858e-17,0,9.4886375282016324e-18,1.7546948054191725e-18,8.2229313245503574e-20,3.3624705499593067e-22,1.0802888851538508e-23,5.0840299656221059e-23,3.7411517671042174e-20,0.045916714179613502,1,1,3.0814879110195774e-33
240,1.1363371054780858e-17,0,8.948583035220001e-18,2.2245355631499325e-18,1.4089993781600624e-19,7.3309160105731251e-22,3.2065044908777291e-23,1.1738048587570859e-22,4.8469981463072299e-20,0.10010840842496373,1,0.97497289789375907,3.0814879110195774e-33
300,1.1363371054780858e-17,0,8.4457725211768729e-18,2.6466079570972918e-18,2.1049935369923766e-19,1.2925132224689839e-21,7.2785993309078165e-23,2.2291211729051309e-22,5.890301147438354e-20,0.1765010557793518,0.97497289789375907,0.95587473605516204,4.622231866529366e-33
360,1.1363371054780858e-17,0,7.9774642701450241e-18,3.0251356259292114e-18,2.8952846966949562e-19,1.9765283241256584e-21,1.3868926834208684e-22,3.7383783924057371e-22,6.8753633605414389e-20,0.26990775020434504,0.95587473605516204,0.9325230624489137,4.622231866529366e-33
420,1.1363371054780858e-17,0,7.541130364820922e-18,3.3646822449931357e-18,3.7596171905027339e-19,2.7260498509532288e-21,2.3338836615988263e-22,5.7557482299226312e-22,7.806171287642132e-20,0.372259771456176,0.9325230624489137,0.90693505713595601,1.5407439555097887e-33
480,1.1363371054780858e-17,0,7.1344431999987653e-18,3.6693232532286143e-18,4.6807530912808942e-19,3.4748295841738581e-21,3.5781255795800667e-22,8.3244747740023863e-22,8.6864202805852133e-20,0.47451049598429113,0.90693505713595601,0.88137237600392726,4.622231866529366e-33
540,1.1363371054780858e-17,0,6.7552574331944951e-18,3.9425667039929693e-18,5.6452808036828617e-19,4.1653209725857598e-21,5.1028541193429114e-22,1.1478559008624957e-21,9.5195374939720501e-20,0.568801569330874,0.88137237600392726,0.85779960766728147,4.622231866529366e-33
600,1.1363371054780858e-17,0,6.4015925452074388e-18,4.187352128045444e-18,6.6436828449859906e-19,4.7594303313505954e-21,6.8716411029370829e-22,1.5244755899147534e-21,1.0308702699781278e-19,0.64993105199108214,0.85779960766728147,0.83751723700222946,4.622231866529366e-33
660,1.1363371054780858e-17,0,6.0716168581281043e-18,4.4061228240656089e-18,7.6697289134441207e-19,5.2416021290722163e-21,8.8375634324781835e-22,1.9644518825545162e-21,1.1056867088785769e-19,0.71577473535574987,0.83751723700222946,0.82105631616106256,1.5407439555097887e-33
