time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
1560,1.1363371054780858e-17,0,3.055536036555377e-18,5.6361091677159821e-18,2.4545436225509967e-18,7.6172772599648943e-21,4.3517598753695461e-21,1.6894026675646504e-20,1.8831916414751051e-19,0.93616971158072859,0.76673569986248813,0.76595757210481785,1.2325951644078309e-32
1620,1.1363371054780858e-17,0,2.9397426083658664e-18,5.6338748434929134e-18,2.5671612701213023e-18,7.6401172669226942e-21,4.5744191049114007e-21,1.84621710047092e-20,1.9191562542422249e-19,0.93897676743499903,0.76595757210481785,0.76525580814125027,9.2444637330587321e-33
1680,1.1363371054780858e-17,0,2.8307627358246207e-18,5.6258719316062811e-18,2.6788028223711835e-18,7.6608059075151918e-21,4.7948310854798126e-21,2.0100656648800915e-20,1.9537727133696334e-19,0.94151941857338828,0.76525580814125027,0.7646201453566529,1.0785207688568521e-32
1740,1.1363371054780858e-17,0,2.7281281752795494e-18,5.6126689343191621e-18,2.7893605458283751e-18,7.6796197967589244e-21,5.0129522926722162e-21,2.1808833605503583e-20,1.9871199365882639e-19,0.94383166121152717,0.7646201453566529,0.76404208469711821,9.2444637330587321e-33
1800,1.1363371054780858e-17,0,2.6314048264093663e-18,5.5947888188391382e-18,2.8987387367014874e-18,7.6967902768766777e-21,5.2287491629512248e-21,2.3585990370937514e-20,2.0192714302009259e-19,0.94594192750103512,0.76404208469711821,0.76351451812474125,7.7037197775489434e-33
1860,1.1363371054780858e-17,0,2.5401901956288617e-18,5.5727124319138587e-18,3.0068527889883969e-18,7.712512455017486e-21,5.4421964572743863e-21,2.5431360998787436e-20,2.0502956833865194e-19,0.94787419627282588,0.76351451812474125,0.76303145093179348,9.2444637330587321e-33
1920,1.1363371054780858e-17,0,2.454111048396427e-18,5.5468816751519145e-18,3.1136283182821327e-18,7.7269520925480663e-21,5.6532759394781427e-21,2.7344131597055523e-20,2.0802565332129454e-19,0.94964883973675507,0.76303145093179348,0.76258779006581123,9.2444637330587321e-33
1980,1.1363371054780858e-17,0,2.3728212365023979e-18,5.5177024540017493e-18,3.2190003414790695e-18,7.7402509462438956e-21,5.8619752975037924e-21,2.9323446299782714e-20,2.1092135025410195e-19,0.95128327991844752,0.76258779006581123,0.76217918002038809,7.7037197775489434e-33
2040,1.1363371054780858e-17,0,2.2959996873972077e-18,5.4855474139399388e-18,3.3229125111891321e-18,7.7525309658537288e-21,6.0682872548166201e-21,3.1368412749842142e-20,2.1372221128405566e-19,0.95279250454346742,0.76217918002038809,0.76180187386413312,9.2444637330587321e-33
2100,1.1363371054780858e-17,0,2.2233485435440898e-18,5.4507584774095865e-18,3.4253164028573696e-18,7.7638976308285799e-21,6.2722088326352363e-21,3.3478107127329967e-20,2.164334173790104e-19,0.95418947712408619,0.76180187386413312,0.7614526307189784,7.7037197775489434e-33
2160,1.1363371054780858e-17,0,2.1545914406497863e-18,5.4136491947038916e-18,3.5261708521693446e-18,7.7744426292388241e-21,6.4737407330148709e-21,3.5651578756284583e-20,2.1905980513929112e-19,0.95548546620042218,0.7614526307189784,0.76112863344989445,6.1629758220391547e-33
2220,1.1363371054780858e-17,0,2.0894719144388171e-18,5.374506921462364e-18,3.6254413400905203e-18,7.7842460275967764e-21,6.6728868196829305e-21,3.788785432058344e-20,2.2160589162128744e-19,0.95669031201344146,0.76112863344989445,0.76082742199663966,4.622231866529366e-33
2280,1.1363371054780858e-17,0,2.0277519263940183e-18,5.3335948348243039e-18,3.7230994228021667e-18,7.7933780423072927e-21,6.8696536785998792e-21,4.0185941717971446e-20,2.2407589732147924e-19,0.95781264421770917,0.76082742199663966,0.76054683894557273,1.0785207688568521e-32
2340,1.1363371054780858e-17,0,1.9692104995908113e-18,5.2911537996174072e-18,3.8191222037946968e-18,7.8019004963224646e-21,7.0640502440320367e-21,4.2544833579314451e-20,2.2647376745825928e-19,0.95886006090546405,0.76054683894557273,0.76028498477363393,1.6948183510607676e-32
2400,1.1363371054780858e-17,0,1.9136424564077436e-18,5.2474040952798303e-18,3.9134918454325549e-18,7.8098680248464588e-21,7.2560874788255387e-21,4.4963510478370377e-20,2.2880319167867457e-19,0.95983927678874592,0.76028498477363393,0.76004018080281355,1.2325951644078309e-32
2460,1.1363371054780858e-17,0,1.8608572505041394e-18,5.2025470135413306e-18,4.0061951173928238e-18,7.8173290793856838e-21,7.4457780998051133e-21,4.744094385564814e-20,2.3106762230771208e-19,0.96075624659799586,0.76004018080281355,0.75981093835050106,1.3866695599588098e-32
2520,1.1363371054780858e-17,0,1.8106778860202395e-18,5.156766336234917e-18,4.0972229794889027e-18,7.8243267685706708e-21,7.6331363409587263e-21,4.9976098678286961e-20,2.3327029124896885e-19,0.96161626841976577,0.75981093835050106,0.75959593289505856,1.3866695599588098e-32
2580,1.1363371054780858e-17,0,1.7629399174787003e-18,5.1102297019821758e-18,4.1865701965118187e-18,7.8308995659644745e-21,7.8181777484324246e-21,5.2567935856342123e-20,2.3541422563741009e-19,0.96242407068695857,0.75959593289505856,0.75939398232826039,1.3866695599588098e-32
2640,1.1363371054780858e-17,0,1.7174905243516679e-18,5.0630898698971028e-18,4.2742349828490313e-18,7.8370819088050685e-21,8.0009190024383286e-21,5.521541443440769e-20,2.3750226233738854e-19,0.96318388576476743,0.75939398232826039,0.7592040285588082,1.6948183510607676e-32
2700,1.1363371054780858e-17,0,1.6741876547073638e-18,5.0154858878868646e-18,4.3602186747695015e-18,7.8429047068006325e-21,8.1813777620386958e-21,5.7917493576140584e-20,2.3953706137213081e-19,0.96389951248203953,0.7592040285588082,0.75902512187949012,1.6948183510607676e-32
2760,1.1363371054780858e-17,0,1.6328992327667738e-18,4.9675441725942897e-18,4.4445254283915577e-18,7.8483957763453181e-21,8.3595725294591879e-21,6.0673134357972463e-20,2.4152111836444008e-19,0.96457436949675468,0.75902512187949012,0.7588564076258113,1.8488927466117464e-32
2820,1.1363371054780858e-17,0,1.5935024255869301e-18,4.919379507525828e-18,4.5271619414748448e-18,7.8535802125852128e-21,8.5355225311425802e-21,6.3481301387102193e-20,2.4345677606240558e-19,0.96521154102324225,0.7588564076258113,0.75869711474418944,2.0029671421627253e-32
