time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
1620,1.1363371054780858e-17,0,2.903831471322821e-18,5.1911031354782948e-18,3.0427447479580691e-18,7.6983693724997537e-21,5.1385584913190591e-21,2.1239829790271756e-20,1.9161494236758926e-19,0.94613599966666095,1,1,6.1629758220391547e-33
1680,1.1363371054780858e-17,0,2.7917113560671819e-18,5.163141755780899e-18,3.1772058451609295e-18,7.7169195557601985e-21,5.3850455766611651e-21,2.3178517138708077e-20,1.9503161550072386e-19,0.94841583262009355,1,1,4.622231866529366e-33
1740,1.1363371054780858e-17,0,2.6858949792932015e-18,5.1307160141015426e-18,3.3098791648936077e-18,7.7337115019928399e-21,5.6288801331616647e-21,2.5200734187030254e-20,1.9831757067032516e-19,0.95047957678024286,1,1,6.1629758220391547e-33
1800,1.1363371054780858e-17,0,2.5859593200618098e-18,5.094356400106982e-18,3.4406508812048043e-18,7.7489706199529976e-21,5.8700310073003552e-21,2.7305336455139081e-20,2.0148011532487375e-19,0.95235493507064106,1,1,4.622231866529366e-33
1860,1.1363371054780858e-17,0,2.4915123686324489e-18,5.0545470372017764e-18,3.5694231033812485e-18,7.762885808727474e-21,6.1084759602788454e-21,2.9491115656536135e-20,2.045260681398441e-19,0.95406512334618943,1,1,4.622231866529366e-33
1920,1.1363371054780858e-17,0,2.4021907681079544e-18,5.0117294303351923e-18,3.6961124358264465e-18,7.7756165822913466e-21,6.3442001980024801e-21,3.1756808933772221e-20,2.0746179479720094e-19,0.95562974600711448,1,1,3.0814879110195774e-33
1980,1.1363371054780858e-17,0,2.3176576379481646e-18,4.9663059184348212e-18,3.8206486563571261e-18,7.7872985688050858e-21,6.5771951789201695e-21,3.4101107247564839e-20,2.1029324104545868e-19,0.95706547186715851,1,1,3.0814879110195774e-33
2040,1.1363371054780858e-17,0,2.2376005652549667e-18,4.9186428545460838e-18,3.9429735032911227e-18,7.7980478092613694e-21,6.807457638362611e-21,3.6522662991093002e-20,2.1302596324997306e-19,0.95838656246084886,1,1,6.1629758220391547e-33
2100,1.1363371054780858e-17,0,2.1617297508262578e-18,4.8690735349579708e-18,4.0630395625365614e-18,7.8079641549046949e-21,7.0349887835620974e-21,3.9020096894724576e-20,2.1566515662688444e-19,0.95960528958919422,1,1,7.7037197775489434e-33
2160,1.1363371054780858e-17,0,2.089776297986074e-18,4.8179008969369828e-18,4.1808092466343402e-18,7.8171339788615899e-21,7.2597936246350836e-21,4.1592004280832162e-20,2.1821568133914272e-19,0.96073226858129301,1,1,7.7037197775489434e-33
2220,1.1363371054780858e-17,0,2.0214906331293169e-18,4.7654000031621552e-18,4.2962538583723652e-18,7.8256323596190411e-21,7.4818804148797974e-21,4.4236960723308398e-20,2.2068208661921996e-19,0.96177672664564906,1,1,4.622231866529366e-33
2280,1.1363371054780858e-17,0,1.9566410477784617e-18,4.7118203295441365e-18,4.4093527321930021e-18,7.8335248533815435e-21,7.7012601797033192e-21,4.6953527161820939e-20,2.230686330703619e-19,0.96274672069432676,1,1,9.2444637330587321e-33
2340,1.1363371054780858e-17,0,1.8950123527416473e-18,4.6573878718111507e-18,4.5200924471636359e-18,7.840868943307985e-21,7.9179463179572488e-21,4.9740254516694892e-20,2.2537931328647319e-19,0.96364931545537025,1,1,7.7037197775489434e-33
2400,1.1363371054780858e-17,0,1.8364046356922484e-18,4.6023070850459188e-18,4.6284661057808888e-18,7.8477152325607359e-21,8.1319542628448252e-21,5.259568784652475e-20,2.2761787091987787e-19,0.96449073009952824,1,1,7.7037197775489434e-33
2460,1.1363371054780858e-17,0,1.780632114163715e-18,4.5467626692520549e-18,4.7344726733369845e-18,7.8541084326019086e-21,8.3433011921550317e-21,5.5518370087161866e-20,2.2978781831619297e-19,0.96527645970268705,1,1,9.2444637330587321e-33
2520,1.1363371054780858e-17,0,1.7275220765750059e-18,4.4909212130090084e-18,4.8381163729967463e-18,7.8600881866347556e-21,8.5520057795853261e-21,5.8506845407560644e-20,2.3189245282632355e-19,0.96601137644750301,1,1,6.1629758220391547e-33
2580,1.1363371054780858e-17,0,1.6769139044750292e-18,4.4349327063346661e-18,4.939406132119138e-18,7.8656897594058958e-21,8.7580879804806878e-21,6.1559662215071259e-20,2.3393487189707373e-19,0.9666998144006701,1,1,6.1629758220391547e-33
2640,1.1363371054780858e-17,0,1.6286581697231924e-18,4.3789319330076813e-18,5.038355075711328e-18,7.8709446179850513e-21,8.9615688465495284e-21,6.4675375840110746e-20,2.3591798703401533e-19,0.96734564089123276,1,1,4.622231866529366e-33
2700,1.1363371054780858e-17,0,1.5826158008106917e-18,4.323039751802341e-18,5.1349800632289354e-18,7.8758809230776471e-21,9.162470365094975e-21,6.7852550927709367e-20,2.3784453672301481e-19,0.96795231689331263,1,1,7.7037197775489434e-33
2760,1.1363371054780858e-17,0,1.5386573129768536e-18,4.2673642753514822e-18,5.2293012652356128e-18,7.8805239465110631e-21,9.3608153190810697e-21,7.1089763561190518e-20,2.3971709839013516e-19,0.96852294833551689,1,1,9.2444637330587321e-33
2820,1.1363371054780858e-17,0,1.4966620971895962e-18,4.212001954673249e-18,5.3213417767109e-18,7.8848964274841154e-21,9.5566271649815182e-21,7.4385603141190338e-20,2.4153809947347005e-19,0.96906032988429536,1,1,1.2325951644078309e-32
2880,1.1363371054780858e-17,0,1.4565177634416021e-18,4.1570385767705466e-18,5.4111272640489701e-18,7.8890188777738102e-21,9.7499299258668828e-21,7.7738674041332932e-20,2.4330982767477991e-19,0.96956698245410444,1,1,1.2325951644078309e-32
2940,1.1363371054780858e-17,0,1.4181195341666076e-18,4.1025501821340267e-18,5.4986856430247392e-18,7.8929098441999108e-21,9.9407480975994002e-21,8.1147597060142817e-20,2.4503444045355858e-19,0.97004518546452101,1,1,1.5407439555097887e-32
3000,1.1363371054780858e-17,0,1.3813696839056085e-18,4.0486039084462807e-18,5.5840467852189975e-18,7.8965861351417431e-21,1.0129106566343103e-20,8.4611010687180938e-20,2.4671397382132163e-19,0.97049700467934608,1,1,1.5407439555097887e-32
3060,1.1363371054780858e-17,0,1.346177021652939e-18,3.9952587662934501e-18,5.6672422505925423e-18,7.9000630166965759e-21,1.0315030535874945e-20,8.8127572199921731e-20,2.4835035048944372e-19,0.97092431631463283,1,1,9.2444637330587321e-33
