time_s,initial_mol,cumulative_inlet_mol,blood_free_mol,endothelium_free_mol,interstitium_free_mol,receptor_bound_mol,internalized_mol,cleared_or_degraded_mol,cumulative_outlet_mol,occupancy_fraction,applied_feedback_multiplier,scheduled_feedback_multiplier,balance_error_mol
2400,1.1363371054780858e-17,0,1.9207275019874081e-18,5.255663023988395e-18,3.9197004581060207e-18,7.7970660700994618e-21,8.0365263374465183e-21,4.520727606241629e-20,2.062392022290639e-19,0.95826590590120375,0.76068753914157583,0.76043352352469906,7.7037197775489434e-33
2460,1.1363371054780858e-17,0,1.867838915992195e-18,5.2109146298611093e-18,4.0125813854055647e-18,7.8048086419827471e-21,8.2471266938462678e-21,4.7699402482621385e-20,2.0828478570353268e-19,0.95921747442621519,0.76043352352469906,0.76019563139344615,4.622231866529366e-33
2520,1.1363371054780858e-17,0,1.8175575319000734e-18,5.165235816321211e-18,4.1037861701673433e-18,7.8120710451673232e-21,8.4551490295976631e-21,5.0249643587591669e-20,2.1027467272987087e-19,0.96011002981873339,0.76019563139344615,0.75997249254531662,4.622231866529366e-33
2580,1.1363371054780858e-17,0,1.7697190390329211e-18,5.1187944410348387e-18,4.1933095261328308e-18,7.8188930881042591e-21,8.6606097701161943e-21,5.2856956448101983e-20,2.1221158927394074e-19,0.96094846457050875,0.75997249254531662,0.75976288385737278,4.622231866529366e-33
2640,1.1363371054780858e-17,0,1.7241707278071534e-18,5.0717434875596251e-18,4.281149615897311e-18,7.8253104095867945e-21,8.8635266645926497e-21,5.552029625209224e-20,2.1409809019049276e-19,0.96173715871887611,0.75976288385737278,0.75956571032028097,3.0814879110195774e-33
2700,1.1363371054780858e-17,0,1.6807706361470058e-18,5.0242222316622451e-18,4.3673077237837882e-18,7.831355003465359e-21,9.0639186075120366e-21,5.8238618291377121e-20,2.1593657128545941e-19,0.96248004433466683,0.75956571032028097,0.75937998891633329,3.0814879110195774e-33
2760,1.1363371054780858e-17,0,1.6393867595266491e-18,4.9763573195490285e-18,4.4517879543072783e-18,7.8370556665850049e-21,9.2618054825621528e-21,6.1010879757568073e-20,2.1772928049117981e-19,0.96318066057409235,0.75937998891633329,0.75920483485647694,7.7037197775489434e-33
2820,1.1363371054780858e-17,0,1.5998963198843898e-18,4.9282637645225477e-18,4.5345969543824985e-18,7.8424383827180059e-21,9.457208025740491e-21,6.3836041362285523e-20,2.1947832822067291e-19,0.96384220086437922,0.75920483485647694,0.75903944978390525,6.1629758220391547e-33
2880,1.1363371054780858e-17,0,1.5621850890071361e-18,4.8800458681111666e-18,4.6157436575469177e-18,7.8475266528877221e-21,9.6501477049862043e-21,6.6713068795625393e-20,2.2118569696213203e-19,0.96446755350084734,0.75903944978390525,0.75888311162478816,6.1629758220391547e-33
2940,1.1363371054780858e-17,0,1.5261467623118891e-18,4.8317980712829931e-18,4.6952390485852341e-18,7.852341780591773e-21,9.8406466140875767e-21,6.9640934035810257e-20,2.2285325017024251e-19,0.96505933670107535,0.75888311162478816,0.75873516582473122,9.2444637330587321e-33
3000,1.1363371054780858e-17,0,1.4916823792552758e-18,4.7836057409491034e-18,4.7730959470499066e-18,7.8569031189229941e-21,1.00287273789638e-20,7.2618616521990444e-20,2.244827405066879e-19,0.96561992897627114,0.75873516582473122,0.75859501775593219,4.622231866529366e-33
3060,1.1363371054780858e-17,0,1.4586997868837928e-18,4.7355458965820338e-18,4.849328808275381e-18,7.8612282853728409e-21,1.0214413074707811e-20,7.5645104201264335e-20,2.2607581747829674e-19,0.96615149553078972,0.75859501775593219,0.75846212611730257,6.1629758220391547e-33
